CUPS;Fecha;Hora;Consumo_KWh;Metodo_obtencion
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;7;0.227;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;8;0.037;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;9;0.065;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;10;0.307;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;11;0.172;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;12;0.158;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;13;0.196;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;14;0.02;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;15;0.226;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;16;0.384;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;17;0.275;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;18;0.459;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;19;0.484;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;20;0.491;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;21;0.394;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;22;0.306;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;23;0.239;R
ESXXXXXXXXXXXXXXXXXXXX;16/01/2023;24;0.179;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;1;0.124;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;2;0.18;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;3;0.294;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;4;0.178;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;5;0.332;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;6;0.191;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;7;0.101;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;8;0.083;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;9;0.213;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;10;0.439;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;11;0.28;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;12;0.272;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;13;0.431;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;14;0.11;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;15;0.021;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;16;0.228;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;17;0.491;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;18;0.31;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;19;0.304;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;20;0.28;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;21;0.37;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;22;0.097;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;23;0.045;R
ESXXXXXXXXXXXXXXXXXXXX;17/01/2023;24;0.408;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;1;0.485;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;2;0.446;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;3;0.483;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;4;0.305;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;5;0.397;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;6;0.062;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;7;0.054;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;8;0.368;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;9;0.396;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;10;0.441;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;11;0.31;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;12;0.243;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;13;0.249;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;14;0.036;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;15;0.232;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;16;0.162;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;17;0.266;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;18;0.029;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;19;0.419;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;20;0.157;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;21;0.469;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;22;0.421;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;23;0.25;R
ESXXXXXXXXXXXXXXXXXXXX;18/01/2023;24;0.105;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;1;0.143;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;2;0.299;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;3;0.068;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;4;0.034;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;5;0.465;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;6;0.073;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;7;0.372;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;8;0.053;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;9;0.432;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;10;0.265;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;11;0.482;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;12;0.085;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;13;0.06;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;14;0.17;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;15;0.445;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;16;0.024;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;17;0.319;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;18;0.321;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;19;0.02;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;20;0.145;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;21;0.471;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;22;0.464;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;23;0.101;R
ESXXXXXXXXXXXXXXXXXXXX;19/01/2023;24;0.183;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;1;0.289;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;2;0.102;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;3;0.036;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;4;0.428;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;5;0.351;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;6;0.403;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;7;0.462;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;8;0.147;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;9;0.205;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;10;0.394;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;11;0.17;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;12;0.448;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;13;0.023;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;14;0.054;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;15;0.302;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;16;0.044;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;17;0.33;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;18;0.142;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;19;0.127;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;20;0.069;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;21;0.07;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;22;0.097;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;23;0.264;R
ESXXXXXXXXXXXXXXXXXXXX;20/01/2023;24;0.333;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;1;0.243;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;2;0.459;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;3;0.324;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;4;0.216;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;5;0.286;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;6;0.186;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;7;0.36;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;8;0.206;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;9;0.133;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;10;0.131;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;11;0.5;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;12;0.399;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;13;0.156;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;14;0.114;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;15;0.35;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;16;0.238;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;17;0.177;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;18;0.329;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;19;0.088;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;20;0.146;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;21;0.27;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;22;0.316;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;23;0.269;R
ESXXXXXXXXXXXXXXXXXXXX;21/01/2023;24;0.121;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;1;0.197;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;2;0.379;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;3;0.283;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;4;0.466;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;5;0.133;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;6;0.283;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;7;0.154;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;8;0.227;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;9;0.292;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;10;0.128;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;11;0.348;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;12;0.41;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;13;0.217;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;14;0.054;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;15;0.402;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;16;0.101;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;17;0.109;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;18;0.032;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;19;0.255;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;20;0.342;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;21;0.34;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;22;0.078;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;23;0.053;R
ESXXXXXXXXXXXXXXXXXXXX;22/01/2023;24;0.291;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;1;0.363;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;2;0.112;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;3;0.281;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;4;0.139;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;5;0.16;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;6;0.348;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;7;0.444;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;8;0.353;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;9;0.334;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;10;0.059;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;11;0.276;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;12;0.257;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;13;0.124;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;14;0.131;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;15;0.308;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;16;0.098;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;17;0.119;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;18;0.126;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;19;0.447;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;20;0.195;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;21;0.306;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;22;0.434;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;23;0.358;R
ESXXXXXXXXXXXXXXXXXXXX;23/01/2023;24;0.156;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;1;0.218;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;2;0.073;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;3;0.258;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;4;0.026;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;5;0.115;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;6;0.357;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;7;0.451;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;8;0.356;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;9;0.216;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;10;0.397;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;11;0.296;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;12;0.21;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;13;0.363;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;14;0.174;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;15;0.264;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;16;0.259;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;17;0.182;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;18;0.314;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;19;0.439;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;20;0.09;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;21;0.473;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;22;0.387;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;23;0.33;R
ESXXXXXXXXXXXXXXXXXXXX;24/01/2023;24;0.463;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;1;0.481;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;2;0.171;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;3;0.24;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;4;0.081;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;5;0.145;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;6;0.099;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;7;0.185;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;8;0.41;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;9;0.415;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;10;0.091;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;11;0.07;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;12;0.313;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;13;0.46;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;14;0.437;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;15;0.103;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;16;0.095;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;17;0.415;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;18;0.393;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;19;0.081;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;20;0.434;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;21;0.091;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;22;0.462;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;23;0.293;R
ESXXXXXXXXXXXXXXXXXXXX;25/01/2023;24;0.038;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;1;0.272;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;2;0.305;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;3;0.456;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;4;0.468;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;5;0.402;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;6;0.272;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;7;0.257;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;8;0.061;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;9;0.06;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;10;0.055;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;11;0.354;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;12;0.479;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;13;0.31;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;14;0.457;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;15;0.366;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;16;0.072;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;17;0.057;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;18;0.397;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;19;0.149;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;20;0.319;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;21;0.298;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;22;0.226;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;23;0.087;R
ESXXXXXXXXXXXXXXXXXXXX;26/01/2023;24;0.476;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;1;0.058;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;2;0.18;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;3;0.27;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;4;0.439;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;5;0.408;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;6;0.052;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;7;0.197;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;8;0.189;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;9;0.196;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;10;0.317;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;11;0.492;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;12;0.479;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;13;0.109;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;14;0.257;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;15;0.137;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;16;0.315;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;17;0.348;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;18;0.099;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;19;0.336;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;20;0.101;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;21;0.43;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;22;0.27;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;23;0.141;R
ESXXXXXXXXXXXXXXXXXXXX;27/01/2023;24;0.482;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;1;0.124;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;2;0.099;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;3;0.079;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;4;0.453;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;5;0.317;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;6;0.174;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;7;0.29;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;8;0.085;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;9;0.464;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;10;0.2;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;11;0.132;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;12;0.387;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;13;0.06;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;14;0.15;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;15;0.063;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;16;0.074;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;17;0.176;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;18;0.311;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;19;0.246;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;20;0.337;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;21;0.157;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;22;0.438;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;23;0.31;R
ESXXXXXXXXXXXXXXXXXXXX;28/01/2023;24;0.432;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;1;0.398;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;2;0.406;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;3;0.456;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;4;0.438;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;5;0.248;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;6;0.043;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;7;0.447;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;8;0.183;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;9;0.368;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;10;0.369;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;11;0.404;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;12;0.397;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;13;0.439;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;14;0.287;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;15;0.404;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;16;0.098;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;17;0.187;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;18;0.121;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;19;0.404;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;20;0.397;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;21;0.281;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;22;0.414;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;23;0.058;R
ESXXXXXXXXXXXXXXXXXXXX;29/01/2023;24;0.189;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;1;0.166;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;2;0.428;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;3;0.127;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;4;0.444;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;5;0.233;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;6;0.189;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;7;0.145;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;8;0.2;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;9;0.132;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;10;0.055;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;11;0.275;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;12;0.058;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;13;0.166;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;14;0.184;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;15;0.297;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;16;0.242;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;17;0.399;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;18;0.479;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;19;0.368;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;20;0.21;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;21;0.298;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;22;0.275;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;23;0.41;R
ESXXXXXXXXXXXXXXXXXXXX;30/01/2023;24;0.338;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;1;0.415;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;2;0.348;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;3;0.321;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;4;0.405;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;5;0.235;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;6;0.202;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;7;0.083;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;8;0.439;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;9;0.367;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;10;0.389;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;11;0.183;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;12;0.32;R
ESXXXXXXXXXXXXXXXXXXXX;31/01/2023;13;0.245;R
